data,fornitore,area,fascia_anagrafica,nuovi_vaccinati,sesso_maschile,sesso_femminile,operatori_sanitari,personale_non_sanitario,ospiti_rsa,over80,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-01-10,Pfizer/BioNTech,ABR,30-39,198,71,127,195,3,0,0,198,0,ITF,ITF1,13,Abruzzo
2021-01-10,Pfizer/BioNTech,ABR,40-49,238,64,174,225,13,0,0,238,0,ITF,ITF1,13,Abruzzo
2021-01-10,Pfizer/BioNTech,ABR,50-59,341,105,236,325,16,0,0,341,0,ITF,ITF1,13,Abruzzo
2021-01-10,Pfizer/BioNTech,ABR,60-69,254,125,129,241,13,0,0,254,0,ITF,ITF1,13,Abruzzo
2021-01-10,Pfizer/BioNTech,ABR,70-79,14,11,3,14,0,0,0,14,0,ITF,ITF1,13,Abruzzo
2021-01-10,Pfizer/BioNTech,ABR,80-89,2,2,0,2,0,0,0,2,0,ITF,ITF1,13,Abruzzo
2021-01-10,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,ABR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,ABR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,ABR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-10,Pfizer/BioNTech,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Pfizer/BioNTech,ABR,16-19,1,1,0,1,0,0,0,1,0,ITF,ITF1,13,Abruzzo
2021-01-11,Pfizer/BioNTech,ABR,20-29,100,32,68,96,4,0,0,100,0,ITF,ITF1,13,Abruzzo
2021-01-11,Pfizer/BioNTech,ABR,30-39,293,122,171,265,28,0,0,293,0,ITF,ITF1,13,Abruzzo
2021-01-11,Pfizer/BioNTech,ABR,40-49,326,103,223,293,33,0,0,326,0,ITF,ITF1,13,Abruzzo
2021-01-11,Pfizer/BioNTech,ABR,50-59,435,117,318,370,64,1,0,435,0,ITF,ITF1,13,Abruzzo
2021-01-11,Pfizer/BioNTech,ABR,60-69,310,134,176,273,34,3,0,310,0,ITF,ITF1,13,Abruzzo
2021-01-11,Pfizer/BioNTech,ABR,70-79,46,38,8,37,2,7,0,46,0,ITF,ITF1,13,Abruzzo
2021-01-11,Pfizer/BioNTech,ABR,80-89,26,6,20,2,1,23,0,26,0,ITF,ITF1,13,Abruzzo
2021-01-11,Pfizer/BioNTech,ABR,90+,14,4,10,0,0,14,0,14,0,ITF,ITF1,13,Abruzzo
2021-01-11,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,ABR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,ABR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,ABR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-11,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Pfizer/BioNTech,ABR,20-29,109,46,63,96,13,0,0,109,0,ITF,ITF1,13,Abruzzo
2021-01-12,Pfizer/BioNTech,ABR,30-39,290,105,185,257,33,0,0,290,0,ITF,ITF1,13,Abruzzo
2021-01-12,Pfizer/BioNTech,ABR,40-49,408,113,295,342,66,0,0,408,0,ITF,ITF1,13,Abruzzo
2021-01-12,Pfizer/BioNTech,ABR,50-59,514,185,329,413,101,0,0,514,0,ITF,ITF1,13,Abruzzo
2021-01-12,Pfizer/BioNTech,ABR,60-69,394,180,214,335,59,0,0,394,0,ITF,ITF1,13,Abruzzo
2021-01-12,Pfizer/BioNTech,ABR,70-79,59,33,26,25,34,0,0,59,0,ITF,ITF1,13,Abruzzo
2021-01-12,Pfizer/BioNTech,ABR,80-89,22,4,18,2,20,0,0,22,0,ITF,ITF1,13,Abruzzo
2021-01-12,Pfizer/BioNTech,ABR,90+,8,0,8,0,8,0,0,8,0,ITF,ITF1,13,Abruzzo
2021-01-12,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,ABR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,ABR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,ABR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-12,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Pfizer/BioNTech,ABR,20-29,121,40,81,106,15,0,0,121,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,30-39,249,80,169,234,15,0,0,249,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,40-49,270,87,183,238,32,0,0,270,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,50-59,325,92,233,267,58,0,0,325,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,60-69,257,121,136,235,22,0,0,257,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,70-79,18,17,1,17,1,0,0,18,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,80-89,9,3,6,6,3,0,0,9,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,90+,4,0,4,0,4,0,0,4,0,ITF,ITF1,13,Abruzzo
2021-01-13,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,ABR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,ABR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,ABR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-13,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Pfizer/BioNTech,ABR,20-29,38,14,24,31,7,0,0,38,0,ITF,ITF1,13,Abruzzo
2021-01-14,Pfizer/BioNTech,ABR,30-39,90,32,58,67,23,0,0,90,0,ITF,ITF1,13,Abruzzo
2021-01-14,Pfizer/BioNTech,ABR,40-49,119,49,70,86,33,0,0,119,0,ITF,ITF1,13,Abruzzo
2021-01-14,Pfizer/BioNTech,ABR,50-59,131,36,95,87,44,0,0,131,0,ITF,ITF1,13,Abruzzo
2021-01-14,Pfizer/BioNTech,ABR,60-69,95,47,48,75,20,0,0,95,0,ITF,ITF1,13,Abruzzo
2021-01-14,Pfizer/BioNTech,ABR,70-79,18,11,7,13,5,0,0,18,0,ITF,ITF1,13,Abruzzo
2021-01-14,Pfizer/BioNTech,ABR,80-89,17,0,17,2,15,0,0,17,0,ITF,ITF1,13,Abruzzo
2021-01-14,Pfizer/BioNTech,ABR,90+,22,0,22,3,19,0,0,22,0,ITF,ITF1,13,Abruzzo
2021-01-14,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,ABR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,ABR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,ABR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-14,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Pfizer/BioNTech,ABR,20-29,22,7,15,18,4,0,0,22,0,ITF,ITF1,13,Abruzzo
2021-01-15,Pfizer/BioNTech,ABR,30-39,74,30,44,50,24,0,0,74,0,ITF,ITF1,13,Abruzzo
2021-01-15,Pfizer/BioNTech,ABR,40-49,94,29,65,60,33,1,0,94,0,ITF,ITF1,13,Abruzzo
2021-01-15,Pfizer/BioNTech,ABR,50-59,81,28,53,45,35,1,0,81,0,ITF,ITF1,13,Abruzzo
2021-01-15,Pfizer/BioNTech,ABR,60-69,68,38,30,45,23,0,0,68,0,ITF,ITF1,13,Abruzzo
2021-01-15,Pfizer/BioNTech,ABR,70-79,14,11,3,5,2,7,0,14,0,ITF,ITF1,13,Abruzzo
2021-01-15,Pfizer/BioNTech,ABR,80-89,18,5,13,0,0,18,0,18,0,ITF,ITF1,13,Abruzzo
2021-01-15,Pfizer/BioNTech,ABR,90+,8,1,7,0,0,8,0,8,0,ITF,ITF1,13,Abruzzo
2021-01-15,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,ABR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,ABR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,ABR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-15,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,ABR,20-29,7,3,4,2,5,0,0,7,0,ITF,ITF1,13,Abruzzo
2021-01-16,Moderna,ABR,30-39,14,8,6,10,4,0,0,14,0,ITF,ITF1,13,Abruzzo
2021-01-16,Moderna,ABR,40-49,24,6,18,16,8,0,0,24,0,ITF,ITF1,13,Abruzzo
2021-01-16,Moderna,ABR,50-59,49,24,25,30,19,0,0,49,0,ITF,ITF1,13,Abruzzo
2021-01-16,Moderna,ABR,60-69,90,58,32,82,8,0,0,90,0,ITF,ITF1,13,Abruzzo
2021-01-16,Moderna,ABR,70-79,5,4,1,5,0,0,0,5,0,ITF,ITF1,13,Abruzzo
2021-01-16,Pfizer/BioNTech,ABR,16-19,1,1,0,0,1,0,0,1,0,ITF,ITF1,13,Abruzzo
2021-01-16,Pfizer/BioNTech,ABR,20-29,35,7,28,23,12,0,0,35,0,ITF,ITF1,13,Abruzzo
2021-01-16,Pfizer/BioNTech,ABR,30-39,75,22,53,66,9,0,0,75,0,ITF,ITF1,13,Abruzzo
2021-01-16,Pfizer/BioNTech,ABR,40-49,86,31,55,67,19,0,0,86,0,ITF,ITF1,13,Abruzzo
2021-01-16,Pfizer/BioNTech,ABR,50-59,96,30,66,71,24,1,0,96,0,ITF,ITF1,13,Abruzzo
2021-01-16,Pfizer/BioNTech,ABR,60-69,77,32,45,63,14,0,0,77,0,ITF,ITF1,13,Abruzzo
2021-01-16,Pfizer/BioNTech,ABR,70-79,15,10,5,12,0,3,0,15,0,ITF,ITF1,13,Abruzzo
2021-01-16,Pfizer/BioNTech,ABR,80-89,10,3,7,2,0,8,0,10,0,ITF,ITF1,13,Abruzzo
2021-01-16,Pfizer/BioNTech,ABR,90+,3,0,3,0,0,3,0,3,0,ITF,ITF1,13,Abruzzo
2021-01-16,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-16,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Pfizer/BioNTech,ABR,20-29,19,6,13,6,13,0,0,19,0,ITF,ITF1,13,Abruzzo
2021-01-17,Pfizer/BioNTech,ABR,30-39,33,11,22,29,4,0,0,33,0,ITF,ITF1,13,Abruzzo
2021-01-17,Pfizer/BioNTech,ABR,40-49,35,5,30,26,9,0,0,32,3,ITF,ITF1,13,Abruzzo
2021-01-17,Pfizer/BioNTech,ABR,50-59,53,17,36,37,16,0,0,51,2,ITF,ITF1,13,Abruzzo
2021-01-17,Pfizer/BioNTech,ABR,60-69,39,14,25,30,9,0,0,37,2,ITF,ITF1,13,Abruzzo
2021-01-17,Pfizer/BioNTech,ABR,70-79,6,5,1,6,0,0,0,6,0,ITF,ITF1,13,Abruzzo
2021-01-17,Pfizer/BioNTech,ABR,80-89,1,1,0,1,0,0,0,1,0,ITF,ITF1,13,Abruzzo
2021-01-17,Pfizer/BioNTech,ABR,90+,1,0,1,1,0,0,0,1,0,ITF,ITF1,13,Abruzzo
2021-01-17,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Moderna,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Moderna,ABR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Moderna,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Moderna,ABR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Moderna,ABR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-17,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Moderna,ABR,30-39,1,0,1,1,0,0,0,1,0,ITF,ITF1,13,Abruzzo
2021-01-18,Pfizer/BioNTech,ABR,20-29,2,1,1,2,0,0,0,0,2,ITF,ITF1,13,Abruzzo
2021-01-18,Pfizer/BioNTech,ABR,30-39,15,4,11,14,1,0,0,5,10,ITF,ITF1,13,Abruzzo
2021-01-18,Pfizer/BioNTech,ABR,40-49,31,8,23,29,2,0,0,15,16,ITF,ITF1,13,Abruzzo
2021-01-18,Pfizer/BioNTech,ABR,50-59,28,9,19,24,4,0,0,12,16,ITF,ITF1,13,Abruzzo
2021-01-18,Pfizer/BioNTech,ABR,60-69,42,23,19,35,7,0,0,13,29,ITF,ITF1,13,Abruzzo
2021-01-18,Pfizer/BioNTech,ABR,70-79,2,2,0,1,0,1,0,0,2,ITF,ITF1,13,Abruzzo
2021-01-18,Pfizer/BioNTech,ABR,80-89,1,1,0,0,0,1,0,0,1,ITF,ITF1,13,Abruzzo
2021-01-18,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Moderna,ABR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Moderna,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Moderna,ABR,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Moderna,ABR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-18,Pfizer/BioNTech,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-19,Moderna,ABR,30-39,3,2,1,0,3,0,0,3,0,ITF,ITF1,13,Abruzzo
2021-01-19,Moderna,ABR,40-49,10,9,1,0,7,3,0,10,0,ITF,ITF1,13,Abruzzo
2021-01-19,Moderna,ABR,50-59,14,10,4,0,13,1,0,14,0,ITF,ITF1,13,Abruzzo
2021-01-19,Moderna,ABR,60-69,13,12,1,0,8,5,0,13,0,ITF,ITF1,13,Abruzzo
2021-01-19,Pfizer/BioNTech,ABR,20-29,1,0,1,1,0,0,0,1,0,ITF,ITF1,13,Abruzzo
2021-01-19,Pfizer/BioNTech,ABR,30-39,6,2,4,6,0,0,0,3,3,ITF,ITF1,13,Abruzzo
2021-01-19,Pfizer/BioNTech,ABR,40-49,2,2,0,1,1,0,0,1,1,ITF,ITF1,13,Abruzzo
2021-01-19,Pfizer/BioNTech,ABR,50-59,9,5,4,6,2,1,0,4,5,ITF,ITF1,13,Abruzzo
2021-01-19,Pfizer/BioNTech,ABR,60-69,15,11,4,13,0,2,0,4,11,ITF,ITF1,13,Abruzzo
2021-01-19,Pfizer/BioNTech,ABR,70-79,4,0,4,0,0,4,0,4,0,ITF,ITF1,13,Abruzzo
2021-01-19,Pfizer/BioNTech,ABR,80-89,15,2,13,0,0,15,0,15,0,ITF,ITF1,13,Abruzzo
2021-01-19,Pfizer/BioNTech,ABR,90+,19,0,19,0,0,19,0,19,0,ITF,ITF1,13,Abruzzo
2021-01-19,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-19,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-19,Moderna,ABR,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-19,Moderna,ABR,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-19,Moderna,ABR,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-19,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-20,Moderna,ABR,30-39,3,1,2,0,1,2,0,3,0,ITF,ITF1,13,Abruzzo
2021-01-20,Moderna,ABR,40-49,5,1,4,0,0,5,0,5,0,ITF,ITF1,13,Abruzzo
2021-01-20,Moderna,ABR,50-59,21,18,3,0,9,12,0,21,0,ITF,ITF1,13,Abruzzo
2021-01-20,Moderna,ABR,60-69,33,19,14,0,11,22,0,33,0,ITF,ITF1,13,Abruzzo
2021-01-20,Moderna,ABR,70-79,20,7,13,0,0,20,0,20,0,ITF,ITF1,13,Abruzzo
2021-01-20,Moderna,ABR,80-89,48,14,34,0,0,48,0,48,0,ITF,ITF1,13,Abruzzo
2021-01-20,Moderna,ABR,90+,52,8,44,0,0,52,0,52,0,ITF,ITF1,13,Abruzzo
2021-01-20,Pfizer/BioNTech,ABR,20-29,19,9,10,13,6,0,0,19,0,ITF,ITF1,13,Abruzzo
2021-01-20,Pfizer/BioNTech,ABR,30-39,20,6,14,12,8,0,0,20,0,ITF,ITF1,13,Abruzzo
2021-01-20,Pfizer/BioNTech,ABR,40-49,38,8,30,21,17,0,0,37,1,ITF,ITF1,13,Abruzzo
2021-01-20,Pfizer/BioNTech,ABR,50-59,73,27,46,43,29,1,0,72,1,ITF,ITF1,13,Abruzzo
2021-01-20,Pfizer/BioNTech,ABR,60-69,65,24,41,49,15,1,0,65,0,ITF,ITF1,13,Abruzzo
2021-01-20,Pfizer/BioNTech,ABR,70-79,18,9,9,8,0,10,0,18,0,ITF,ITF1,13,Abruzzo
2021-01-20,Pfizer/BioNTech,ABR,80-89,18,2,16,1,0,17,0,18,0,ITF,ITF1,13,Abruzzo
2021-01-20,Pfizer/BioNTech,ABR,90+,14,3,11,0,0,14,0,14,0,ITF,ITF1,13,Abruzzo
2021-01-20,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-20,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-20,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-21,Moderna,ABR,30-39,5,1,4,1,1,3,0,5,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,40-49,8,2,6,4,0,4,0,8,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,50-59,9,4,5,2,1,6,0,9,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,60-69,8,4,4,0,1,7,0,8,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,70-79,17,8,9,2,0,15,0,17,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,80-89,35,11,24,0,0,35,0,35,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,90+,33,3,30,0,0,33,0,33,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,ABR,40-49,2,0,2,0,2,0,0,2,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,ABR,60-69,3,1,2,0,1,2,0,3,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,ABR,70-79,5,3,2,1,0,4,0,5,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,ABR,80-89,18,5,13,0,0,18,0,18,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,ABR,90+,14,5,9,0,0,14,0,14,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-21,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-21,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-21,Pfizer/BioNTech,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-21,Pfizer/BioNTech,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-21,Pfizer/BioNTech,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-22,Moderna,ABR,30-39,7,3,4,0,1,6,0,7,0,ITF,ITF1,13,Abruzzo
2021-01-22,Moderna,ABR,40-49,15,9,6,2,2,11,0,15,0,ITF,ITF1,13,Abruzzo
2021-01-22,Moderna,ABR,50-59,23,15,8,0,0,23,0,23,0,ITF,ITF1,13,Abruzzo
2021-01-22,Moderna,ABR,60-69,19,15,4,0,1,18,0,19,0,ITF,ITF1,13,Abruzzo
2021-01-22,Moderna,ABR,70-79,4,3,1,0,0,4,0,4,0,ITF,ITF1,13,Abruzzo
2021-01-22,Moderna,ABR,80-89,1,1,0,0,0,1,0,1,0,ITF,ITF1,13,Abruzzo
2021-01-22,Moderna,ABR,90+,1,1,0,0,0,1,0,1,0,ITF,ITF1,13,Abruzzo
2021-01-22,Pfizer/BioNTech,ABR,60-69,3,2,1,0,0,3,0,3,0,ITF,ITF1,13,Abruzzo
2021-01-22,Pfizer/BioNTech,ABR,70-79,4,2,2,0,0,4,0,4,0,ITF,ITF1,13,Abruzzo
2021-01-22,Pfizer/BioNTech,ABR,80-89,20,2,18,0,0,20,0,20,0,ITF,ITF1,13,Abruzzo
2021-01-22,Pfizer/BioNTech,ABR,90+,21,4,17,0,0,21,0,21,0,ITF,ITF1,13,Abruzzo
2021-01-22,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-22,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-22,Pfizer/BioNTech,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-22,Pfizer/BioNTech,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-22,Pfizer/BioNTech,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-22,Pfizer/BioNTech,ABR,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-22,Pfizer/BioNTech,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-23,Moderna,ABR,40-49,3,1,2,3,0,0,0,3,0,ITF,ITF1,13,Abruzzo
2021-01-23,Moderna,ABR,60-69,3,2,1,1,0,2,0,3,0,ITF,ITF1,13,Abruzzo
2021-01-23,Moderna,ABR,70-79,7,5,2,0,0,7,0,7,0,ITF,ITF1,13,Abruzzo
2021-01-23,Moderna,ABR,80-89,9,5,4,0,0,9,0,9,0,ITF,ITF1,13,Abruzzo
2021-01-23,Moderna,ABR,90+,8,1,7,0,0,8,0,8,0,ITF,ITF1,13,Abruzzo
2021-01-23,Pfizer/BioNTech,ABR,20-29,20,6,14,20,0,0,0,1,19,ITF,ITF1,13,Abruzzo
2021-01-23,Pfizer/BioNTech,ABR,30-39,44,16,28,43,1,0,0,4,40,ITF,ITF1,13,Abruzzo
2021-01-23,Pfizer/BioNTech,ABR,40-49,55,22,33,52,3,0,0,3,52,ITF,ITF1,13,Abruzzo
2021-01-23,Pfizer/BioNTech,ABR,50-59,55,18,37,49,6,0,0,8,47,ITF,ITF1,13,Abruzzo
2021-01-23,Pfizer/BioNTech,ABR,60-69,59,38,21,55,4,0,0,11,48,ITF,ITF1,13,Abruzzo
2021-01-23,Moderna,ABR,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-23,Moderna,ABR,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-23,Moderna,ABR,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-23,Moderna,ABR,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
